F_st_norm,S_st_norm
0.04677873619406411,0.9874507945025203
0.04730876985071452,0.9873977846158876
0.047413398967899666,0.9871774745353162
0.0483647677282354,0.9870633371397706
0.04844748060767365,0.986763300284219
0.049627302699158646,0.98663820781894
0.05090010389901986,0.9864826709698624
0.05139772945429326,0.9864155752218529
0.05156446334628383,0.9863164814415989
0.051867651352313436,0.9858813679698448
0.05384043263648743,0.9856904414731765
0.05605824484145563,0.984904411905385
0.056236791721303254,0.9846622077110558
0.05641232410517205,0.9843015443858311
0.058235461508390325,0.9838533542187807
0.05924117390454338,0.9836797044161305
0.06145435931699592,0.9834297298867964
0.06194876914338682,0.9828749469539195
0.0626396855538212,0.9826878556017574
0.06344583042692567,0.9824222236554545
0.06476347543656676,0.9823773452364087
0.0650904926924437,0.9822650217202303
0.06543154031784489,0.9820239939748199
0.0663012047601898,0.9817114114682468
0.06697986044612478,0.981545282424278
0.06721459680733077,0.981482500174538
0.06839549741987147,0.9812023991467359
0.07089096895025378,0.980203079016783
0.07191803894204964,0.9801469392921114
0.07283593967737337,0.9799271453074206
0.07474547199872324,0.9793148380626087
0.07491947097452725,0.9793055248574645
0.07721906726308075,0.9787358882312199
0.07754630225146393,0.9782981840996893
0.0783771101661878,0.9782246683721166
0.07837749083732172,0.9779630368170839
0.0786819284275328,0.9779144333510307
0.08143250747539503,0.9772694913136257
0.0816771931535257,0.9768869695033672
0.0821392829828602,0.976853869872421
0.08385100886919009,0.9766962585316128
0.08530028737650804,0.9764016052628485
0.08634267801321459,0.9759214763983686
0.08670113871364701,0.9755645590685208
0.0872570588562331,0.975480555269353
0.0924625894259819,0.9739947863207308
0.09524747472474479,0.9730683973382078
0.09543015533304212,0.9726173085486911
0.09749412411612846,0.9720535554453853
0.09934677282891598,0.9716176705076348
0.09938572545601046,0.9715710510439827
0.10032915549442363,0.9713053255516608
0.10049027043100271,0.9712496444540267
0.10094978677504815,0.9710325493709492
0.10148115776854323,0.9707092616338523
0.10298841254453112,0.9703781017734965
0.10354513948615386,0.9701832437976536
0.10502733004008334,0.9697320947042534
0.10648635543093678,0.9693361112208514
0.10693894794029787,0.9692361545419754
0.10749933114049025,0.9684506440288158
0.11112413961639712,0.9678282934889855
0.11186346078794718,0.9675206494163349
0.11258414952260895,0.9673685234557233
0.11265010472744583,0.9667464763682917
0.11345980682512628,0.9666256936281015
0.11350294487430519,0.9664724538111052
0.11375914077541559,0.9664406224276806
0.11690850353131693,0.9659393663020568
0.11831764643207496,0.9655040397435236
0.11855057158397073,0.9652496597626773
0.11954163643977306,0.9647572062359849
0.12015060718611949,0.964170560703314
0.1206255574289619,0.9640378692270887
0.12287661928375168,0.9637725860989824
0.1245926832276367,0.9628104161920774
0.12488544654467967,0.9627265798973964
0.12672718216892745,0.9622181293416869
0.12718425197599767,0.9616424449199624
0.12745156535942587,0.9613720666833007
0.1296917307788759,0.9613460945342519
0.13374484044054244,0.9598150451166415
0.13486063261900497,0.9591807700573343
0.1384497232832073,0.9578589561149559
0.13854593266776377,0.9574122815861934
0.14598057370902778,0.9545990401868211
0.14722848695610236,0.9540950309123771
